transmissibility,susceptibility_scale,relative_susceptibility,minimum_transmissibility_scale,transmissibility_scale,transmissibility_midpoint,cluster,"[0,10)","[10,20)","[20,30)","[30,40)","[40,50)","[50,60)","[60,70)","[70,80)",80+,overall_ar
0.196,1,0,1e-4,0.1,40,1,0.9263186703786331,0.9729081683833057,0.9875939090263518,0.9933021097347449,0.9956999838341134,0.9924805948333438,0.9874122714992629,0.986679768443094,0.9779631413632697,0.9812646422740618
0.197,1,0,1e-4,0.1,40,1,0.9273388766645058,0.9734258661920148,0.9878803077935515,0.9934779621508358,0.9958226826805151,0.9926738767460593,0.9877035461362115,0.9869848281904751,0.9784085239323653,0.9816126775113279
0.198,1,0,1e-4,0.1,40,1,0.9283443374973874,0.9739333518314905,0.9881599199329997,0.9936490898418581,0.9959418040044878,0.9928620690323121,0.9879878889231858,0.9872826951339296,0.9788446142911661,0.9819535756923986
0.199,1,0,1e-4,0.1,40,1,0.9293352802239443,0.9744308401676824,0.988432920503196,0.9938156339034689,0.9960574657875213,0.9930453198010509,0.9882654783909036,0.9875735520708188,0.9792716194954875,0.9822875058959205
0.2,1,0,1e-4,0.1,40,1,0.9303119360934022,0.9749185385334328,0.9886994692316434,0.9939777169216215,0.9961697667145398,0.9932237594101161,0.9885364794664452,0.987857569370179,0.9796897382259272,0.9826146240332349
0.03,1,0,0.001,0.1,40,1,2.250639572888925e-7,2.9554545351967795e-7,3.729709376841064e-7,4.192084798746839e-7,5.08708115851073e-7,5.084176135920539e-7,4.5935780665058805e-7,5.073244084573848e-7,5.37377460523369e-6,5.033694984049974e-7
0.031,1,0,0.001,0.1,40,1,2.608344590521243e-7,3.444756331820901e-7,4.3351002561407136e-7,4.884663671837674e-7,5.862738331481293e-7,5.789903112097173e-7,5.2118535445323e-7,5.696984787853638e-7,5.431015412475098e-6,5.652853643814744e-7
0.032,1,0,0.001,0.1,40,1,3.053733685831859e-7,4.0556424915632067e-7,5.089833387857353e-7,5.748756563395882e-7,6.825876239069275e-7,6.660510243028326e-7,5.972014749837376e-7,6.45830067980285e-7,5.5006547032183425e-6,6.420641222352277e-7
0.033,1,0,0.001,0.1,40,1,3.6219878446695405e-7,4.836951798054668e-7,6.053851061736039e-7,6.853184309019683e-7,8.051654367262376e-7,7.761964584028548e-7,6.930661385775121e-7,7.411919488332375e-7,5.587633173329619e-6,7.396599041208206e-7
0.034,1,0,0.001,0.1,40,1,4.3699243857252445e-7,5.867562239975613e-7,7.323962029486182e-7,8.309093014925302e-7,9.66145407778591e-7,9.200797090661471e-7,8.179188087522056e-7,8.646206632828007e-7,5.699928753654201e-6,8.676883278335083e-7
0.034999999999999996,1,0,0.001,0.1,40,1,5.395535649245767e-7,7.283518118523271e-7,9.067133888009295e-7,1.030817591027872e-6,1.1864619216911188e-6,1.1160733556438268e-6,9.87520519865119e-7,1.0313540614145118e-6,5.851299314628837e-6,1.0427329850746165e-6
0.036,1,0,0.001,0.1,40,1,6.882742602516769e-7,9.340165027708922e-7,1.1596749686877458e-6,1.3210220948331982e-6,1.5054063460618901e-6,1.3986598187557528e-6,1.2314508381087865e-6,1.2699888131675684e-6,6.067564859477113e-6,1.2959189908277088e-6
0.037,1,0,0.001,0.1,40,1,9.216305818471349e-7,1.2571689875390366e-6,1.5568407115167357e-6,1.7767901116625865e-6,2.0051755084467412e-6,1.839974736644108e-6,1.611587028769868e-6,1.6403447546090846e-6,6.402737902999209e-6,1.6923590961548319e-6
0.038,1,0,0.001,0.1,40,1,1.3316667516135543e-6,1.8256008531729527e-6,2.2550462503481317e-6,2.578179624530299e-6,2.882404075029078e-6,2.612582721641041e-6,2.2759509477444784e-6,2.2855202369604317e-6,6.9860261777969175e-6,2.387818183539265e-6
0.039,1,0,0.001,0.1,40,1,2.1748991692089054e-6,2.995453300987636e-6,3.6913744490951306e-6,4.22699070163733e-6,4.685088657826743e-6,4.1973985351103905e-6,3.6370567778949366e-6,3.6043060657169052e-6,8.177511602668065e-6,3.816393206958667e-6
0.04,1,0,0.001,0.1,40,1,4.285326763090548e-6,5.92463096199459e-6,7.286889577376311e-6,8.354697319174302e-6,9.194897886730618e-6,8.157990472657993e-6,7.036083029305564e-6,6.893260086693025e-6,1.1147903534454707e-5,7.3894379817651125e-6
0.040999999999999995,1,0,0.001,0.1,40,1,1.0770580830877857e-5,1.4927687033113859e-5,1.833671082824396e-5,2.104042802764116e-5,2.3050599975479774e-5,2.032046110736236e-5,1.7470479438510896e-5,1.6983567543974328e-5,2.0259461217216485e-5,1.836588477286627e-5
0.041999999999999996,1,0,0.001,0.1,40,1,3.452842206962041e-5,4.791136772261574e-5,5.8817079310214845e-5,6.751412980676968e-5,7.380467060163695e-5,6.486470099049287e-5,5.568117224605228e-5,5.392614932662578e-5,5.3616961024938864e-5,5.857176875540902e-5
0.043,1,0,0.001,0.1,40,1,1.3346345032727783e-4,1.8526517635453256e-4,2.2738399499479841e-4,2.610356339345095e-4,2.8514088602075386e-4,2.5033798544267527e-4,2.1478048741753103e-4,2.0773651978859642e-4,1.9249973918073602e-4,2.2598848268031368e-4
0.044,1,0,0.001,0.1,40,1,5.812955880173589e-4,8.069350723960174e-4,9.902571114602144e-4,0.0011367809930440686,0.0012414463752298843,0.0010896746041580026,9.348298920088828e-4,9.038574356505944e-4,8.210759903951229e-4,9.836413784083447e-4
0.045,1,0,0.001,0.1,40,1,0.0026932732324143178,0.00373720200967734,0.004584615887877916,0.005261538746959157,0.005744541163311634,0.005043568385041709,0.004328365738481033,0.004185030773526167,0.00378426223667998,0.0045532380453064585
0.046,1,0,0.001,0.1,40,1,0.012323189295610243,0.01706606270906689,0.020903327200510403,0.023958812280645767,0.026133981677272534,0.022979555268407312,0.019755296965554763,0.01910991475692158,0.017270979176767204,0.02075619276169287
0.047,1,0,0.001,0.1,40,1,0.046760839010737125,0.06429777814100965,0.07831597325199334,0.08934873419356094,0.09714141908683312,0.085880454744382,0.07429303295199352,0.07198889546714754,0.06516748444556768,0.0777187120020516
0.048,1,0,0.001,0.1,40,1,0.11216638060410333,0.15211847007195695,0.18329307000900044,0.20727200294114959,0.22395001048739185,0.20002958455994427,0.17510857148137618,0.17023070495987846,0.1546557746636323,0.18171029561053043
0.049,1,0,0.001,0.1,40,1,0.1690824851100786,0.22648210649706194,0.27026855242130055,0.3032478568589421,0.32586372817303755,0.29366862268553745,0.2597757685590607,0.2532602882347827,0.23086243647738153,0.2677257768811884
0.05,1,0,0.001,0.1,40,1,0.20334679158845778,0.2702925903704659,0.32062024360767954,0.35802920164172436,0.38345462509401784,0.34743152644432174,0.3092708440553463,0.30202604904962305,0.27591426324526064,0.3174634835430482
0.051000000000000004,1,0,0.001,0.1,40,1,0.2263574927978472,0.29930250485794163,0.3535773660299051,0.3935554641418114,0.4205594200196014,0.3824164157538927,0.34183222260855844,0.3341912935827878,0.30577516904615193,0.3499902623669101
0.052,1,0,0.001,0.1,40,1,0.24527589585784876,0.32290341225197194,0.38015660649239735,0.4220091029899531,0.45013240699392354,0.41050255126222757,0.3681769410205357,0.3602607853132973,0.3300721713629457,0.3762042572478662
0.053,1,0,0.001,0.1,40,1,0.2625758131353158,0.3442852407689474,0.40405164764791984,0.4474335667187368,0.4764433451772024,0.43565036975016125,0.3919274177423974,0.38379891523949095,0.35208677135356153,0.3997579229563399
0.054,1,0,0.001,0.1,40,1,0.27901623092362265,0.36442521801060995,0.42639391600897836,0.4710682088427985,0.5008019258952259,0.45907341257118084,0.41419313114165984,0.40589741504741517,0.3728242763579374,0.42177065914050393
0.055,1,0,0.001,0.1,40,1,0.2948368016307227,0.38363853351848676,0.44755542102052415,0.4933273089307213,0.5236512039375972,0.481174525185261,0.4353347489260588,0.4269092675034188,0.3926075349560904,0.44261130240359603
0.056,1,0,0.001,0.1,40,1,0.31012505549550234,0.40204754558974365,0.46768781144422816,0.5143862534897023,0.5451835964505491,0.502121700495318,0.4554954341389519,0.4469727193458618,0.4115606291208286,0.4624308568196556
0.056999999999999995,1,0,0.001,0.1,40,1,0.3249232273558689,0.41971692002548,0.4868764033776664,0.5343480026657023,0.5655150780136793,0.5220120159980093,0.47475331016475114,0.4661619737006836,0.4297483967328579,0.4813146752265815
0.057999999999999996,1,0,0.001,0.1,40,1,0.3392591591075025,0.43669243825221876,0.5051841693319803,0.5532904512983,0.5847346219430386,0.5409183317791011,0.49316509538890047,0.4845303704386299,0.44721651275016727,0.4993259199734588
0.059,1,0,0.001,0.1,40,1,0.35315544903325385,0.4530124619385436,0.522664726218299,0.5712804313080947,0.602918843552805,0.5589030733898179,0.5107789499090029,0.5021230895251161,0.46400330155761993,0.5165184011561397
0.06,1,0,0.001,0.1,40,1,0.3666322937842053,0.46871152934877375,0.5393664554259291,0.5883782124776821,0.6201367594557681,0.5760226260238964,0.5276384938842573,0.5189811032231725,0.4801434109123558,0.5329406560307354
0.061,1,0,0.001,0.1,40,1,0.3797082248708597,0.4838213292554109,0.5553336703316422,0.6046388390911004,0.6364512536968222,0.5923286082957556,0.5437839004598866,0.5351422327230719,0.49566878523921326,0.548637114178849
0.062,1,0,0.001,0.1,40,1,0.39240073467121295,0.4983715563008155,0.5706076641323443,0.6201133463651143,0.6519204221419084,0.6078690198777316,0.5592528494942185,0.5506420581483663,0.5106095029425122,0.5636491391267059
0.063,1,0,0.001,0.1,40,1,0.40472606069153316,0.5123896917836067,0.5852265245895313,0.6348486337120781,0.6665975029397879,0.6226880832007848,0.57408029961455,0.565513674621932,0.5249935336015709,0.5780148579065957
0.064,1,0,0.001,0.1,40,1,0.4166996537300729,0.5259016606636056,0.5992259553079816,0.6488884316374268,0.6805319537094742,0.6368271479408238,0.5882992180367171,0.5797883803446248,0.5388473694749455,0.5917699761068552
0.065,1,0,0.001,0.1,40,1,0.42833602780096297,0.5389316811075361,0.6126391487043562,0.6622732120603204,0.6937693980003621,0.6503245847141379,0.6019404349058768,0.593495523305562,0.5521958678518073,0.6049476617358974
0.066,1,0,0.001,0.1,40,1,0.4396487903419532,0.5515023625098243,0.6254969677971676,0.6750404608800439,0.7063519729899496,0.6632160128822125,0.6150327563367025,0.6066625853589075,0.5650623173523157,0.6175787315541883
0.067,1,0,0.001,0.1,40,1,0.45065100002345276,0.5636351854721355,0.6378285208400359,0.6872253268040601,0.7183190310576162,0.6755349248523845,0.6276035088626581,0.6193157099849579,0.5774689222928884,0.6296922203858998
0.068,1,0,0.001,0.1,40,1,0.46135495894556017,0.5753502897021641,0.6496609800002847,0.6988604902876592,0.729707055600189,0.6873125246680495,0.6396783082991768,0.6314794519766358,0.5894365582084571,0.6413152088998897
0.069,1,0,0.001,0.1,40,1,0.47177197079569694,0.5866661934297971,0.6610192889010889,0.7099758732889024,0.7405493791402591,0.698577445395943,0.6512807947675633,0.6431765227752839,0.6009845113083446,0.6524725473493715
0.07,1,0,0.001,0.1,40,1,0.4819134599354453,0.5976012340835185,0.6719278317800221,0.7206004733999697,0.7508781246826846,0.7093575101063619,0.662434173694379,0.6544292714401944,0.6121318811856283,0.6631884865513749
0.07100000000000001,1,0,0.001,0.1,40,1,0.49178944580560263,0.6081716859982884,0.6824083436102053,0.7307601604407239,0.7607219474523125,0.7196775755917109,0.6731592203594348,0.6652577363107864,0.62289571448283,0.6734846464789311
0.07200000000000001,1,0,0.001,0.1,40,1,0.5014100125710065,0.6183936262017714,0.6924820434790688,0.7404799886536936,0.7701084562081616,0.729561773112724,0.6834762892051941,0.6756815924970906,0.6332928481033524,0.6833821005264042
0.07300000000000001,1,0,0.001,0.1,40,1,0.5107844965781863,0.6282819300172805,0.7021685145201402,0.749783010603372,0.779062994034206,0.7390323522357436,0.6934042548559086,0.685719122157124,0.6433389211191497,0.692900287704655
0.074,1,0,0.001,0.1,40,1,0.5199218516466013,0.6378507629346805,0.7114862996812417,0.7586909565216365,0.787609375611188,0.7481103221839722,0.7029610426253505,0.6953877150942052,0.6530488429380009,0.7020575966609843
0.075,1,0,0.001,0.1,40,1,0.5288305646474275,0.6471134875001265,0.7204528108065298,0.7672241499517142,0.79576981047974,0.7568153690937794,0.7121635465779841,0.7047037894129002,0.6624367084569817,0.7108712813454479
0.076,1,0,0.001,0.1,40,1,0.5375185630259507,0.6560825663948895,0.7290842372715718,0.7754014280996109,0.8035648346919622,0.7651657706756095,0.7210275315321181,0.7136826912476802,0.6715156971946983,0.7193573738026852
0.077,1,0,0.001,0.1,40,1,0.545993818941919,0.6647703255632262,0.7373964198220669,0.7832410885503106,0.8110143015873061,0.7731793167080052,0.7295684617927777,0.722339499234554,0.6802988321017833,0.727531539236842
0.078,1,0,0.001,0.1,40,1,0.5542633098364211,0.6731876936237501,0.7454034693427746,0.7907594520889422,0.8181359240987642,0.7808718935015938,0.737800168923024,0.7306877183194824,0.6887977227488291,0.7354077347943176
0.079,1,0,0.001,0.1,40,1,0.5623342573212967,0.6813457242876201,0.7531194536004334,0.7979726351838379,0.8249470864284272,0.7882592245792764,0.7457364736212827,0.738740866936187,0.6970240841308711,0.7429998500112434
0.08,1,0,0.001,0.1,40,1,0.5702133915853684,0.6892547142396592,0.7605574461529288,0.804895577275015,0.831463871522336,0.7953559053868291,0.75339025710775,0.746511561202906,0.7049888514605162,0.7503207857510036
0.081,1,0,0.001,0.1,40,1,0.5779068176728256,0.6969240744471769,0.7677294241549303,0.8115419709638227,0.8377010180712842,0.8021753214401551,0.7607733446783697,0.7540113916698891,0.7127020465995328,0.7573823592532266
0.082,1,0,0.001,0.1,40,1,0.5854209524903435,0.7043634252991992,0.7746474144931005,0.8179254007143654,0.8436730346332861,0.8087307968235531,0.7678976581173369,0.7612520736784104,0.7201738966215445,0.7641964143064431
0.08299999999999999,1,0,0.001,0.1,40,1,0.5927613624131148,0.7115812587456766,0.7813221180607081,0.8240580021813766,0.8493929101724573,0.8150342316601078,0.7747738191348571,0.7682440468876998,0.7274134631209015,0.7707734924318456
0.08399999999999999,1,0,0.001,0.1,40,1,0.599933563472756,0.7185858771725689,0.7877638973272051,0.8299514471923182,0.8548730802847528,0.8210970954144684,0.7814121435584038,0.774997467652893,0.7344296036956136,0.7771237903207384
0.08499999999999999,1,0,0.001,0.1,40,1,0.6069429932254976,0.7253853783984721,0.793982780155479,0.8356169657572515,0.8601254625530328,0.8269304396770965,0.7878226291742016,0.7815221901041239,0.7412309488647618,0.7832571633864958
0.086,1,0,0.001,0.1,40,1,0.613794784925639,0.7319873932926872,0.7999881902020171,0.8410650849999619,0.865161208213988,0.8325446360625574,0.7940146915424301,0.7878275039937866,0.7478256409470085,0.7891828689948408
0.087,1,0,0.001,0.1,40,1,0.6204935985412077,0.7383988847017487,0.8057887263632824,0.8463053995691102,0.8699904694411668,0.8379491513630578,0.7999969567054059,0.7939219340884477,0.7542211384939378,0.7949093532047175
0.088,1,0,0.001,0.1,40,1,0.6270443573971405,0.7446270485769728,0.8113931597792455,0.8513476132994805,0.874623456474136,0.8431535683255225,0.8057782061265505,0.799814159045619,0.760425103090961,0.8004452141944484
0.089,1,0,0.001,0.1,40,1,0.6334515180809166,0.7506784166496715,0.8168094379179575,0.8562004974780493,0.8790693812772785,0.8481665686870102,0.8113664431275431,0.8055121073378401,0.7664445241752839,0.8057982430363186
0.09,1,0,0.001,0.1,40,1,0.6397191675317114,0.7565590281634432,0.8220449323912223,0.8608721986900809,0.8833368038100773,0.8529962154194053,0.8167690960682861,0.8110231393036003,0.7722858752395169,0.8109756648102578
0.091,1,0,0.001,0.1,40,1,0.6458516606382142,0.762275147875965,0.8271071639169181,0.8653709371632187,0.8874342996466853,0.8576506591438189,0.8219937394537229,0.8163547655389651,0.7779558321232555,0.8159848358402461
0.092,1,0,0.001,0.1,40,1,0.6518528453887659,0.7678323726108699,0.8320028742575851,0.8697040902980809,0.8913695683231261,0.8621372239362602,0.8270471960741934,0.821513763405699,0.7834603932748044,0.8208323535466873
0.093,1,0,0.001,0.1,40,1,0.6577265547222215,0.7732362171060765,0.8367386567941616,0.8738788346948368,0.8951500723761763,0.8664630404772055,0.8319361353603991,0.8265067596498511,0.7888054522928073,0.8255246620333359
0.094,1,0,0.001,0.1,40,1,0.6634764480597346,0.7784919274831725,0.8413207576585208,0.8779019458891892,0.8987828400947951,0.8706348491448961,0.8366668881061966,0.8313400513096522,0.7939966190046056,0.8300678625450865
0.095,1,0,0.001,0.1,40,1,0.669106043493731,0.7836045244830713,0.8457551277175404,0.8817798560971063,0.9022745266480978,0.8746590556452416,0.8412454943448766,0.8360196513765014,0.7990392617662029,0.8344677640177748
0.096,1,0,0.001,0.1,40,1,0.6746186802410931,0.7885787642565877,0.8500473858145243,0.8855186218502087,0.9056313856877414,0.8785416976651754,0.8456776673185423,0.8405512530483903,0.803938469481236,0.838729848527462
0.097,1,0,0.001,0.1,40,1,0.6800177551039882,0.7934194171358374,0.8542031180361668,0.8891242269610764,0.9088595697990732,0.8822887460199847,0.8499690817506487,0.8449405115021789,0.8086993273659826,0.8428595593316912
0.098,1,0,0.001,0.1,40,1,0.6853062007598991,0.7981306560346557,0.8582272242103971,0.8926019234209845,0.9119644793529937,0.8859054504518359,0.8541247478050554,0.8491924327831943,0.8133263156247409,0.8468616731643036
0.099,1,0,0.001,0.1,40,1,0.6904872076178865,0.8027169161449672,0.8621248507205314,0.895957186218174,0.9149517162709084,0.8893972825472154,0.8581499002422023,0.8533122398381009,0.8178241543543079,0.8507411982322007
0.1,1,0,0.001,0.1,40,1,0.6955636186272445,0.8071821797388085,0.8659006206504412,0.8991949295161079,0.9178263042165257,0.8927691616910655,0.8620492652290738,0.8573046577054483,0.8221971026926531,0.8545026337238937
0.101,1,0,0.001,0.1,40,1,0.7005382380049641,0.811530343198867,0.8695590305894623,0.9023199125749246,0.9205930940358438,0.8960258557661304,0.8658274393993206,0.8611742835990176,0.8264493198606003,0.8581503522128107
0.10200000000000001,1,0,0.001,0.1,40,1,0.7054137592647327,0.815765136720159,0.8731043697852701,0.9053366620058977,0.9232566898223592,0.8991719031731094,0.8694888111661305,0.8649255090039457,0.8305847862984075,0.8616885223102628
0.103,1,0,0.001,0.1,40,1,0.7101928161262151,0.8198901783250226,0.8765407694759686,0.908249514996447,0.9258214866896858,0.9022116584933199,0.8730376144151546,0.868562575704929,0.8346073605368493,0.8651211563851412
0.104,1,0,0.001,0.1,40,1,0.7148778975856868,0.823908882221509,0.8798721152833912,0.9110625382794941,0.9282915962454051,0.9051492094295852,0.8764778379143133,0.8720894832149233,0.8385206855460847,0.8684520258463834
0.105,1,0,0.001,0.1,40,1,0.7194714445893888,0.8278245898262958,0.8831022087505652,0.9137797119054389,0.9306710438309905,0.9079885520954498,0.8798133720405041,0.8755101280510673,0.8423283157711293,0.8716848191710258
0.106,1,0,0.001,0.1,40,1,0.7239758487037224,0.8316405385310522,0.8862346956400295,0.9164048218217121,0.932963635982567,0.9107334977655537,0.8830479609885854,0.8788282677885161,0.8460336955617062,0.8748230703140917
